count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
7536,2000,7,"East of England",129,Peterborough,A1179,Major,A1260,A15,518000,298650,52.57288106,-0.26025017,3.00,1.86,Counted,"Manual count",174,145,16578,261,1005,222,11,7,40,24,9,313,18302
27586,2000,7,"East of England",129,Peterborough,A1260,Major,A605,A1179,516800,297100,52.55921185,-0.27849385,0.90,0.56,Counted,"Manual count",4,299,36151,140,3656,843,105,83,159,154,114,1458,41704
28047,2000,7,"East of England",129,Peterborough,A1139,Major,A1260,"A1139 spur",519000,295930,52.54822255,-0.24647684,2.20,1.37,Counted,"Manual count",0,428,33194,194,4596,1541,250,355,309,871,973,4299,42711
28790,2000,7,"East of England",129,Peterborough,A47,Major,"LA Boundary",A6118,503000,300720,52.59452738,-0.48085313,5.20,3.23,Estimated,"Estimated using previous year's AADF on this link",8,83,6763,38,1166,525,51,180,175,349,212,1492,9542
8678,2000,7,"East of England",129,Peterborough,A1139,Major,A1139,A15,520800,301660,52.59931328,-0.21785858,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",2,226,11546,61,1839,385,70,129,127,347,330,1388,15060
6502,2000,7,"East of England",129,Peterborough,A47,Major,"Thorney Rd",B1040,525000,303550,52.61534625,-0.15516765,4.80,2.98,Counted,"Manual count",10,193,11136,112,1758,808,96,164,218,456,419,2161,15360
28021,2000,7,"East of England",129,Peterborough,A605,Major,A1129,A15,519000,297900,52.56592423,-0.24577085,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",401,188,11774,186,1399,229,17,13,7,7,8,281,13828
6503,2000,7,"East of England",129,Peterborough,A47,Major,A6118,A1260,510000,299260,52.58003752,-0.37804083,8.50,5.28,Counted,"Manual count",4,136,14730,92,1723,716,95,301,118,408,303,1941,18622
8679,2000,7,"East of England",129,Peterborough,A15,Major,B1443,A47,517060,305000,52.63014305,-0.27186936,5.40,3.36,Counted,"Manual count",17,120,10442,63,1406,628,80,144,103,358,422,1735,13766
28020,2000,7,"East of England",129,Peterborough,A15,Major,A1129,A1129,518780,297100,52.55878375,-0.24930122,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",325,155,6735,174,873,99,3,5,14,7,6,134,8071
17486,2000,7,"East of England",129,Peterborough,A1139,Major,A1(M),"A1139 Orton Parkway",514700,294420,52.53557571,-0.31038172,1.10,0.68,Counted,"Manual count",0,234,31045,189,4895,1423,222,288,442,1065,1092,4532,40895
28804,2000,7,"East of England",129,Peterborough,A15,Major,"David's Lane roundabout",B1443,515470,304970,52.63021367,-0.29536074,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",14,203,14862,189,1489,319,24,29,31,31,51,485,17228
37605,2015,7,"East of England",129,Peterborough,A1260,Major,"Phorpres Way roundabout",A1139,518000,295320,52.54295869,-0.26143356,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",2,106,27620,159,3697,253,88,116,40,44,46,588,32171
80900,2015,7,"East of England",129,Peterborough,A47,Major,A47,"MARHOLM ROAD",513700,298510,52.57253788,-0.32371792,0.30,0.19,Counted,"Manual count",0,12,1739,14,195,7,5,0,1,1,0,15,1975
75359,2015,7,"East of England",129,Peterborough,A6118,Major,A47,A1,507600,299850,52.58581911,-0.41325389,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",0,37,5668,32,1357,189,50,231,43,124,135,773,7866
7543,2015,7,"East of England",129,Peterborough,A1260,Major,A1139,A605,517664,296099,52.55003121,-0.26610980,1.60,0.99,Counted,"Manual count",0,141,27154,81,3463,271,61,32,32,67,178,641,31479
7536,2015,7,"East of England",129,Peterborough,A1179,Major,A1260,A15,518000,298650,52.57288106,-0.26025017,3.00,1.86,Estimated,"Estimated using previous year's AADF on this link",173,52,15801,209,1659,143,24,13,15,7,14,216,17937
57821,2015,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur",A15,521000,300500,52.58884574,-0.21533082,5.30,3.29,Estimated,"Estimated using previous year's AADF on this link",0,218,23456,180,4866,738,141,309,174,858,950,3171,31891
80968,2015,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A1139 spur",519580,295940,52.54818545,-0.23792406,0.70,0.43,Counted,"Manual count",0,172,33223,50,5572,697,244,191,97,718,1797,3745,42762
80970,2015,7,"East of England",129,Peterborough,A1139,Major,"A605 spur",A1139,519760,296000,52.54868506,-0.23524925,0.30,0.19,Estimated,"Estimated from nearby links",0,22,1722,2,292,56,11,11,5,27,99,209,2247
70246,2015,7,"East of England",129,Peterborough,A605,Major,"LA Boundary","A605 split",513369,295694,52.54730229,-0.32956131,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",71,114,4938,25,587,60,11,1,6,6,3,87,5751
80967,2015,7,"East of England",129,Peterborough,A1139,Major,"A605 spur","A1139 spur",520170,296500,52.55308759,-0.22902496,0.60,0.37,Estimated,"Estimated from nearby links",26,168,19476,107,3507,483,101,133,77,302,439,1535,24793
80969,2015,7,"East of England",129,Peterborough,A1139,Major,"A605 spur",A1139,519760,295940,52.54814593,-0.23527088,0.40,0.25,Estimated,"Estimated from nearby links",0,18,1763,3,330,64,9,10,6,31,110,229,2343
81037,2015,7,"East of England",129,Peterborough,A47,Major,"MARHOLM ROAD",A47,514690,298570,52.57286942,-0.30909600,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",0,177,20036,116,2959,556,80,286,41,483,514,1959,25247
81050,2015,7,"East of England",129,Peterborough,A47,Major,"Thorney Road","LA Boundary",529681,304681,52.62441157,-0.08562653,10.70,6.65,Estimated,"Estimated using previous year's AADF on this link",0,50,12369,63,3484,535,81,98,102,510,664,1989,17955
80965,2015,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A605 spur",519610,295920,52.54799916,-0.23748907,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",10,48,5215,19,1144,150,27,23,49,92,137,478,6904
80972,2015,7,"East of England",129,Peterborough,A1139,Major,A1139,"A605 spur",519460,295970,52.54848134,-0.23968207,0.50,0.31,Estimated,"Estimated from nearby links",29,96,8952,79,1790,215,57,69,26,67,90,524,11441
81079,2015,7,"East of England",129,Peterborough,A47,Major,A6118,"MARHOLM ROAD",510000,299260,52.58003752,-0.37804083,6.70,4.16,Counted,"Manual count",5,46,18491,89,2929,522,128,264,73,517,503,2005,23559
81508,2015,7,"East of England",129,Peterborough,A605,Major,"Stranhan Way roundabout before on slip for fletton Park","LA Boundary",522500,296170,52.54960358,-0.19479948,3.80,2.36,Estimated,"Estimated using previous year's AADF on this link",22,80,8126,109,1431,180,47,73,42,57,420,819,10565
80467,2015,7,"East of England",129,Peterborough,A605,Major,A605,A1139,520171,296346,52.55170359,-0.22906593,0.40,0.25,Estimated,"Estimated from nearby links",34,111,10325,92,2064,248,66,80,30,78,104,604,13196
80964,2015,7,"East of England",129,Peterborough,A605,Major,"A1139 spur","A1139 spur",519960,296170,52.55016862,-0.23223985,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",1,36,6236,24,1140,143,12,12,4,15,28,215,7651
99948,2015,7,"East of England",129,Peterborough,A605,Major,"A605 split",A1139,514000,296030,52.55018996,-0.32014490,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",88,24,6061,18,829,41,15,7,4,8,5,79,7011
80958,2015,7,"East of England",129,Peterborough,A1139,Major,"A605 spur",A1139,520140,296500,52.55309420,-0.22946720,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",0,82,5781,14,1000,73,25,3,4,7,34,147,7024
80975,2015,7,"East of England",129,Peterborough,A1139,Major,A1260,"A1139 spur",518250,295800,52.54721765,-0.25757816,1.50,0.93,Counted,"Manual count",1,321,50265,83,8504,1588,281,245,144,1131,2363,5752,64926
77182,2015,7,"East of England",129,Peterborough,A15,Major,A47,"David's Lane roundabout",517000,302480,52.60751211,-0.27364655,2.90,1.80,Counted,"Manual count",35,182,21502,166,2458,300,15,12,18,60,23,427,24736
80971,2015,7,"East of England",129,Peterborough,A1139,Major,A1139,"A1139 link to A605 spur",519470,295920,52.54802986,-0.23955265,0.40,0.25,Estimated,"Estimated from nearby links",27,90,8390,74,1677,201,53,65,25,63,84,491,10722
81046,2015,7,"East of England",129,Peterborough,A47,Major,A47,"LOVE'S HILL",513590,298360,52.57121294,-0.32539164,0.40,0.25,Counted,"Manual count",0,11,1767,24,193,19,2,0,3,0,0,23,2018
80963,2015,7,"East of England",129,Peterborough,A605,Major,"A1139 spur","A605 spur",520197,296430,52.55245264,-0.22865227,0.20,0.12,Estimated,"Estimated from nearby links",28,93,8681,77,1736,208,55,67,25,65,87,508,11095
77187,2015,7,"East of England",129,Peterborough,A1260,Major,A15,"Phorpres Way roundabout",518300,295140,52.54127624,-0.25707613,0.40,0.25,Estimated,"Estimated from nearby links",2,97,25134,145,3365,231,80,105,36,40,42,535,29275
81585,2015,7,"East of England",129,Peterborough,A47,Major,A15,A16,520206,302402,52.60611207,-0.22635490,0.50,0.31,Counted,"Manual count",1,182,27202,60,4288,738,173,160,115,619,1461,3266,34997
81587,2015,7,"East of England",129,Peterborough,A16,Major,"LA Boundary",A47,521439,303577,52.61639595,-0.20772577,6.90,4.29,Estimated,"Estimated using previous year's AADF on this link",2,62,10042,25,1420,283,42,44,30,597,351,1348,12896
7995,2015,7,"East of England",129,Peterborough,A15,Major,A1129,A605,519000,297330,52.56080243,-0.24597520,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",248,82,5711,296,851,39,5,0,2,1,0,47,6987
58363,2015,7,"East of England",129,Peterborough,A15,Major,"A15 Werrington Parkway","LA Boundary",513500,309400,52.67043601,-0.32293142,5.90,3.67,Estimated,"Estimated using previous year's AADF on this link",3,159,12095,27,2108,287,35,139,74,232,332,1100,15489
77186,2015,7,"East of England",129,Peterborough,A15,Major,A1260,"Phorpres Way roundabout",518530,295250,52.54221471,-0.25364722,0.60,0.37,Estimated,"Estimated from nearby links",159,31,4631,71,558,58,5,6,0,1,1,70,5362
85001,2015,7,"East of England",129,Peterborough,A47,Major,A15/A1139,A1139,521400,302480,52.60654772,-0.20870386,1.50,0.93,Counted,"Manual count",2,49,10093,47,1543,299,74,90,95,293,492,1343,13075
99373,2015,7,"East of England",129,Peterborough,A47,Major,A1139,A1073,522600,303000,52.61095087,-0.19080029,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",1,97,18745,88,3104,630,93,162,88,726,549,2249,24283
77183,2015,7,"East of England",129,Peterborough,A47,Major,A15,"Fulbridge Road roundabout",518500,301780,52.60089743,-0.25175708,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",0,141,24457,94,3785,597,158,163,62,222,612,1814,30292
73847,2007,7,"East of England",129,Peterborough,A43,Major,"LA Boundary",A1,502228,305490,52.63753919,-0.49077239,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",22,61,6169,29,1371,377,33,87,90,202,266,1055,8685
7995,2004,7,"East of England",129,Peterborough,A15,Major,A1129,A605,519000,297330,52.56080243,-0.24597520,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",107,118,6103,193,889,102,11,4,5,7,9,138,7441
8679,2004,7,"East of England",129,Peterborough,A15,Major,B1443,A47,517060,305000,52.63014305,-0.27186936,5.40,3.36,Counted,"Manual count",1,201,10782,77,1419,461,88,194,80,370,398,1591,14070
8678,2004,7,"East of England",129,Peterborough,A1139,Major,A1139,A15,520800,301660,52.59931328,-0.21785858,1.80,1.12,Counted,"Manual count",9,274,22546,108,3047,1088,119,174,115,272,344,2112,28087
6503,2004,7,"East of England",129,Peterborough,A47,Major,A6118,A1260,510000,299260,52.58003752,-0.37804083,8.50,5.28,Counted,"Manual count",0,124,16351,152,2095,680,87,268,171,337,514,2057,20779
6502,2004,7,"East of England",129,Peterborough,A47,Major,"Thorney Rd",B1040,525000,303550,52.61534625,-0.15516765,4.80,2.98,Estimated,"Estimated using previous year's AADF on this link",4,99,12617,111,2018,987,170,215,127,270,665,2434,17279
6218,2004,7,"East of England",129,Peterborough,A15,Major,"LA Boundary",A1260,518380,294800,52.53820374,-0.25601819,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",59,172,13688,58,1589,323,155,331,23,47,69,948,16455
16076,2004,7,"East of England",129,Peterborough,A1,Major,A6118,"A43 Worthorpe",507460,300000,52.58719472,-0.41527082,8.00,4.97,Counted,"Manual count",1,235,38858,298,4485,2124,201,265,514,1937,1774,6815,50691
7543,2004,7,"East of England",129,Peterborough,A1260,Major,A1139,A605,517700,296000,52.54913385,-0.26561421,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",7,173,33306,155,3494,1024,127,84,181,246,314,1976,39104
28021,2004,7,"East of England",129,Peterborough,A605,Major,A1129,A15,519000,297900,52.56592423,-0.24577085,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",279,69,10474,180,1634,335,42,7,12,4,15,415,12772
28790,2004,7,"East of England",129,Peterborough,A47,Major,"LA Boundary",A6118,503000,300720,52.59452738,-0.48085313,5.20,3.23,Estimated,"Estimated using previous year's AADF on this link",2,72,8763,45,1287,470,80,358,109,242,422,1681,11848
17286,2004,7,"East of England",129,Peterborough,A605,Major,A1260,A1129,517653,297303,52.56085240,-0.26584540,1.60,0.99,Counted,"Manual count",438,146,11056,283,1430,280,24,27,12,31,32,406,13321
16480,2004,7,"East of England",129,Peterborough,A47,Major,"Fulbridge Rd roundabout",A15/A1139,519200,302100,52.60361986,-0.24131154,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",0,319,24124,100,3733,1063,215,342,100,245,363,2328,30604
36083,2004,7,"East of England",129,Peterborough,A1,Major,"LA Boundary",A6118,507630,299400,52.58176932,-0.41295735,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",1,174,29020,130,3828,1827,223,397,612,1414,2464,6937,40089
26221,2004,7,"East of England",129,Peterborough,A15,Major,"Maskew Ave roundabout",A47,518000,301070,52.59462633,-0.25938887,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",28,410,28290,417,2643,800,63,122,56,8,39,1088,32848
28804,2004,7,"East of England",129,Peterborough,A15,Major,"David's Lane roundabout",B1443,515470,304970,52.63021367,-0.29536074,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",15,274,15178,162,1568,358,31,21,25,9,17,461,17643
7536,2004,7,"East of England",129,Peterborough,A1179,Major,A1260,A15,518000,298650,52.57288106,-0.26025017,3.00,1.86,Estimated,"Estimated using previous year's AADF on this link",210,52,18093,224,1045,423,20,8,44,26,10,531,19945
28047,2004,7,"East of England",129,Peterborough,A1139,Major,A1260,"A1139 spur",519000,295930,52.54822255,-0.24647684,2.20,1.37,Counted,"Manual count",6,379,34547,206,5287,1589,194,393,392,1175,1022,4765,45184
16206,2004,7,"East of England",129,Peterborough,A15,Major,A605,A605,519240,297800,52.56497318,-0.24226776,0.30,0.19,Counted,"Manual count",777,310,21214,385,1880,381,40,16,28,12,9,486,24275
28020,2004,7,"East of England",129,Peterborough,A15,Major,A1129,A1129,518780,297100,52.55878375,-0.24930122,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",290,82,7799,217,1033,288,23,36,15,25,4,391,9522
37396,2004,7,"East of England",129,Peterborough,A605,Major,A15,A1129,519400,297200,52.55954678,-0.24012428,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",124,235,11144,222,1457,220,15,4,8,6,14,267,13325
46516,2004,7,"East of England",129,Peterborough,A47,Major,B1040,"LA Boundary",530700,304300,52.62074432,-0.07073241,6.10,3.79,Counted,"Manual count",2,129,10786,139,1876,669,79,140,136,395,709,2128,15058
47898,2004,7,"East of England",129,Peterborough,A1139,Major,"A1139 Fletton Parkway",A605,515100,295000,52.54070326,-0.30428641,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",1,135,10826,39,938,172,16,2,18,16,20,244,12182
75354,2004,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A1139 spur",519970,296100,52.54953743,-0.23211773,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",11,236,23707,160,3322,834,125,146,175,488,367,2135,29560
75356,2004,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A1139 spur",520170,296500,52.55308759,-0.22902496,0.30,0.19,Estimated,"Estimated from nearby links",2,174,28525,153,4376,1304,213,238,232,747,924,3658,36886
99948,2017,7,"East of England",129,Peterborough,A605,Major,"A605 split",A1139,514000,296030,52.55018996,-0.32014490,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",79,24,6110,15,953,41,15,8,4,7,5,80,7183
77183,2017,7,"East of England",129,Peterborough,A47,Major,A15,"Fulbridge Road roundabout",518500,301780,52.60089743,-0.25175708,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",0,148,25178,99,4354,662,154,199,66,218,660,1959,31738
57821,2017,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur",A15,521000,300500,52.58884574,-0.21533082,5.30,3.29,Estimated,"Estimated using previous year's AADF on this link",0,216,23646,156,5595,744,142,357,188,759,972,3162,32775
85001,2017,7,"East of England",129,Peterborough,A47,Major,A15/A1139,A1139,521400,302480,52.60654772,-0.20870386,1.50,0.93,Estimated,"Estimated using previous year's AADF on this link",2,51,10391,49,1775,331,73,110,101,287,530,1432,13698
80965,2017,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A605 spur",519610,295920,52.54799916,-0.23748907,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",10,46,5273,18,1308,162,27,28,51,86,145,499,7144
80975,2017,7,"East of England",129,Peterborough,A1139,Major,A1260,"A1139 spur",518250,295800,52.54721765,-0.25757816,1.50,0.93,Estimated,"Estimated using previous year's AADF on this link",2,311,51629,63,10810,1207,254,418,199,1511,1967,5556,68370
80970,2017,7,"East of England",129,Peterborough,A1139,Major,"A605 spur",A1139,519760,296000,52.54868506,-0.23524925,0.30,0.19,Estimated,"Estimated from nearby links",0,15,1871,1,399,47,12,14,8,26,110,217,2504
80972,2017,7,"East of England",129,Peterborough,A1139,Major,A1139,"A605 spur",519460,295970,52.54848134,-0.23968207,0.50,0.31,Estimated,"Estimated from nearby links",30,87,8410,74,1676,194,47,62,30,78,97,508,10754
81508,2017,7,"East of England",129,Peterborough,A605,Major,"Stranhan Way roundabout before on slip for fletton Park","LA Boundary",522500,296170,52.54960358,-0.19479948,3.80,2.36,Estimated,"Estimated using previous year's AADF on this link",22,78,8217,105,1635,195,46,87,44,53,445,871,10905
